# run unit tests for module 'overlap.'

# test_Hermite_polynomials: up to 7 the largest deviation from Kroecker is 1.4e-14 
# test_kinetic_overlap deviations 0.3827, 0.747329 and 0.0974829
# shortest bond is 6.9282 Bohr
# SHO up to numax=6, spread sigma = 1.264898934 Bohr
# classical return radius at 4.89893 Bohr
# account for periodic images up to 15.179 Bohr
# 84 SHO functions up to numax=6
# k-point 0.000000 0.000000 0.000000
0.077673 0.00603306 0.00980362 1.08916 1.15679 1.18016 1.18788 1.19271 1.2501 1.28807 1.32942 1.35685 1.40533 1.41753 1.48072 2.35578 2.36982 2.51974 2.56528 2.71842 2.72491 3.46961 3.5261 3.57191 3.59967 3.61922 3.69597 3.69802 3.71273 3.75343 3.77486 3.7775 3.81603 3.8667 3.86829 3.95225 3.97085 3.99104 4.01284 4.21027 4.21028 4.27831 4.56461 4.60256 4.60697 4.88595 4.98327 5.01865 5.10209 5.19135 5.22034 5.4142 5.42515 5.53826 5.63888 5.64972 5.74236 6.14942 6.15325 6.28616 6.28879 6.30025 6.35161 6.36304 6.4113 6.41746 6.43586 6.49669 6.66572 6.6746 7.6995 7.71384 8.01572 8.03303 8.04395 8.05879 8.37184 8.38743 8.58265 8.62165 8.63715 8.71413 8.78234 8.81973 8.86217 8.8926 
0.081556 0.00665145 0.0104509 1.08133 1.1531 1.1769 1.18401 1.18931 1.25076 1.28941 1.33435 1.36222 1.40891 1.42158 1.48917 2.3477 2.36159 2.52053 2.56558 2.72778 2.73422 3.45732 3.51532 3.56031 3.58967 3.61205 3.69225 3.69597 3.70837 3.75047 3.77197 3.77782 3.81952 3.86689 3.86791 3.95878 3.98095 4.0009 4.01972 4.21491 4.21667 4.28637 4.56934 4.61009 4.61488 4.87027 4.97625 5.01327 5.09694 5.18402 5.21908 5.41676 5.43365 5.54764 5.64266 5.65475 5.75438 6.13651 6.14054 6.27908 6.28483 6.29521 6.343 6.3593 6.40829 6.4159 6.43585 6.50126 6.67841 6.68737 7.68349 7.69765 8.01585 8.03317 8.04395 8.05888 8.38908 8.40483 8.56719 8.60866 8.62338 8.69935 8.78017 8.81768 8.85828 8.8916 
0.085440 0.0073 0.0111298 1.0735 1.14944 1.17365 1.18015 1.18588 1.25147 1.29071 1.33932 1.36758 1.41261 1.42571 1.49772 2.33963 2.35339 2.52137 2.5659 2.73718 2.74356 3.44503 3.50452 3.54855 3.57938 3.60477 3.6886 3.69385 3.70362 3.74738 3.76916 3.77825 3.823 3.86562 3.86947 3.96482 3.99106 4.01115 4.02651 4.2196 4.22336 4.29425 4.57441 4.6179 4.62307 4.8544 4.96917 5.00773 5.09165 5.17667 5.21804 5.41919 5.44227 5.55694 5.64648 5.6599 5.76646 6.12363 6.12786 6.2716 6.28084 6.29008 6.33409 6.35546 6.40517 6.41441 6.43586 6.50592 6.69111 6.70015 7.66751 7.68148 8.01598 8.03332 8.04395 8.05898 8.40626 8.42226 8.55128 8.59505 8.60892 8.68403 8.77822 8.81562 8.85449 8.89066 
0.089324 0.00797872 0.0118404 1.06567 1.14581 1.17042 1.17629 1.18242 1.25221 1.29197 1.34433 1.37294 1.41643 1.42992 1.50637 2.33158 2.34522 2.52224 2.56624 2.74662 2.75293 3.43275 3.49371 3.53665 3.56884 3.5974 3.68501 3.69167 3.69849 3.74419 3.76645 3.77878 3.82648 3.86448 3.87131 3.97046 4.00118 4.02172 4.03321 4.22433 4.23036 4.30194 4.57981 4.62599 4.63153 4.83835 4.96206 5.00203 5.08624 5.16931 5.2172 5.42152 5.45102 5.56616 5.65033 5.66512 5.77853 6.11082 6.11523 6.26373 6.27682 6.28487 6.3249 6.35154 6.40193 6.41299 6.4359 6.51065 6.70381 6.71296 7.65157 7.66535 8.01612 8.03348 8.04395 8.05908 8.4233 8.43972 8.53504 8.58086 8.59382 8.66822 8.77645 8.81355 8.85077 8.88977 
0.093207 0.00868761 0.0125826 1.05785 1.14222 1.16719 1.17245 1.17893 1.25299 1.2932 1.34936 1.3783 1.42036 1.43418 1.51511 2.32355 2.33706 2.52316 2.56659 2.75609 2.76233 3.42048 3.48287 3.52464 3.55805 3.58993 3.6815 3.68943 3.69301 3.74095 3.76383 3.77941 3.82994 3.86348 3.8734 3.9758 4.0113 4.0325 4.03982 4.22911 4.23764 4.30942 4.58556 4.63433 4.64023 4.82217 4.95492 4.9962 5.08073 5.16193 5.21653 5.42375 5.45986 5.57529 5.65419 5.67041 5.79053 6.0981 6.10265 6.25549 6.27278 6.2796 6.31543 6.34756 6.39858 6.41164 6.43597 6.51545 6.71653 6.72577 7.63566 7.64924 8.01626 8.03365 8.04395 8.05919 8.43997 8.45722 8.51873 8.56613 8.57814 8.65196 8.77484 8.81146 8.84715 8.88891 
0.097091 0.00942666 0.0133565 1.05004 1.13865 1.16398 1.16862 1.17542 1.2538 1.29439 1.35442 1.38366 1.42439 1.43852 1.52393 2.31554 2.32894 2.52412 2.56697 2.76561 2.77177 3.40823 3.47203 3.51252 3.54705 3.58238 3.67805 3.68712 3.68721 3.73769 3.76129 3.78013 3.83339 3.86261 3.87569 3.98088 4.0214 4.04344 4.04636 4.23393 4.24521 4.31667 4.59165 4.64292 4.64916 4.80588 4.94776 4.99024 5.07512 5.15454 5.21603 5.42588 5.46881 5.58433 5.65805 5.67574 5.8024 6.0855 6.09013 6.24688 6.26872 6.27431 6.30572 6.34354 6.39513 6.41036 6.43608 6.52032 6.72925 6.73861 7.6198 7.63317 8.01641 8.03382 8.04395 8.0593 8.45539 8.47475 8.50325 8.55089 8.56196 8.63529 8.77337 8.80936 8.8436 8.88808 
0.100975 0.0101959 0.0141621 1.04224 1.13512 1.16078 1.16482 1.1719 1.25465 1.29556 1.35951 1.38903 1.42853 1.44291 1.53283 2.30756 2.32084 2.52512 2.56736 2.77516 2.78124 3.39598 3.46117 3.50032 3.53584 3.57476 3.67467 3.6811 3.68475 3.73442 3.75883 3.78094 3.83682 3.86187 3.87815 3.98577 4.03148 4.05281 4.05449 4.23881 4.25306 4.32369 4.5981 4.65175 4.6583 4.7895 4.94058 4.98415 5.06944 5.14714 5.21567 5.42792 5.47785 5.59329 5.66189 5.68107 5.81405 6.07307 6.0777 6.23794 6.26464 6.26903 6.29577 6.3395 6.39158 6.40914 6.43623 6.52524 6.74199 6.75146 7.60398 7.61712 8.01657 8.034 8.04395 8.05942 8.46456 8.49231 8.49366 8.53517 8.54531 8.61823 8.77199 8.80724 8.84012 8.88728 
0.104858 0.0109953 0.0149994 1.03445 1.13161 1.1576 1.16103 1.16837 1.25553 1.2967 1.36463 1.39441 1.43276 1.44735 1.5418 2.2996 2.31277 2.52617 2.56778 2.78475 2.79075 3.38376 3.4503 3.48803 3.52444 3.56708 3.67136 3.67473 3.68233 3.73117 3.75644 3.78181 3.84022 3.86126 3.88077 3.99051 4.04153 4.05919 4.06561 4.24373 4.26118 4.33046 4.6049 4.66081 4.66761 4.77306 4.9334 4.97795 5.0637 5.13973 5.21544 5.42989 5.48697 5.60217 5.66569 5.68639 5.8254 6.06086 6.06537 6.22866 6.26054 6.26377 6.28559 6.33544 6.38793 6.40799 6.43643 6.53021 6.75473 6.76433 7.5882 7.60111 8.01674 8.03419 8.04394 8.05955 8.45659 8.50086 8.50989 8.51902 8.52825 8.60084 8.77071 8.8051 8.83671 8.8865 
0.108742 0.0118248 0.0158684 1.02667 1.12814 1.15444 1.15727 1.16482 1.25645 1.29783 1.36978 1.39981 1.43708 1.45186 1.55084 2.29167 2.30473 2.52725 2.56822 2.79438 2.80028 3.37155 3.43943 3.47568 3.51288 3.55936 3.66811 3.66813 3.67985 3.72796 3.75408 3.78277 3.84359 3.86078 3.88351 3.99512 4.05154 4.0655 4.07678 4.24871 4.26955 4.33699 4.61204 4.6701 4.67706 4.75662 4.92621 4.97165 5.05792 5.13233 5.21534 5.43179 5.49617 5.61094 5.66943 5.69165 5.83634 6.04895 6.05317 6.21907 6.25644 6.25858 6.27521 6.3314 6.38419 6.4069 6.43668 6.53523 6.76749 6.77722 7.57246 7.58512 8.01691 8.03438 8.04393 8.05968 8.4404 8.50247 8.51082 8.51596 8.52749 8.58315 8.7695 8.80295 8.83335 8.88574 
0.112626 0.0126845 0.0167692 1.01891 1.1247 1.1513 1.15352 1.16128 1.25741 1.29894 1.37497 1.40521 1.44148 1.45641 1.55994 2.28377 2.29672 2.52838 2.56867 2.80403 2.80986 3.35935 3.42855 3.46327 3.50117 3.55159 3.66132 3.66492 3.67732 3.72478 3.75177 3.78379 3.84694 3.86041 3.88635 3.99963 4.06151 4.07174 4.08798 4.25375 4.27818 4.34328 4.61953 4.6796 4.68652 4.74029 4.91903 4.96525 5.05211 5.12492 5.21534 5.43361 5.50545 5.61961 5.67309 5.69681 5.84672 6.03744 6.04111 6.20919 6.25234 6.2535 6.26465 6.32739 6.38037 6.40585 6.437 6.5403 6.78025 6.79013 7.55677 7.56918 8.01708 8.03458 8.04392 8.05982 8.42234 8.48556 8.49307 8.53264 8.54498 8.56532 8.76835 8.80078 8.83004 8.88499 
