 -.953125 .908447 1.000000 3.633789 4.000000 -1.146651 1.314808 32.224925 
 -.949219 .901016 1.000000 3.604065 4.000000 -1.162574 1.351579 32.966940 
 -.945312 .893616 1.000000 3.574463 4.000000 -1.178285 1.388356 33.695916 
 -.941406 .886246 1.000000 3.544983 4.000000 -1.193765 1.425075 34.409725 
 -.937500 .878906 1.000000 3.515625 4.000000 -1.208994 1.461666 35.106173 
 -.933594 .871597 1.000000 3.486389 4.000000 -1.223952 1.498059 35.783004 
 -.929688 .864319 1.000000 3.457275 4.000000 -1.238621 1.534181 36.437911 
 -.925781 .857071 1.000000 3.428284 4.000000 -1.252979 1.569956 37.068535 
 -.921875 .849854 1.000000 3.399414 4.000000 -1.267006 1.605305 37.672470 
 -.917969 .842667 1.000000 3.370667 4.000000 -1.280682 1.640147 38.247275 
 -.914062 .835510 1.000000 3.342041 4.000000 -1.293986 1.674401 38.790476 
 -.910156 .828384 1.000000 3.313538 4.000000 -1.306897 1.707981 39.299575 
 -.906250 .821289 1.000000 3.285156 4.000000 -1.319394 1.740802 39.772057 
 -.902344 .814224 1.000000 3.256897 4.000000 -1.331456 1.772775 40.205397 
 -.898438 .807190 1.000000 3.228760 4.000000 -1.343061 1.803813 40.597073 
 -.894531 .800186 1.000000 3.200745 4.000000 -1.354188 1.833825 40.944571 
 -.890625 .793213 1.000000 3.172852 4.000000 -1.364815 1.862720 41.245395 
 -.886719 .786270 1.000000 3.145081 4.000000 -1.374921 1.890408 41.497079 
 -.882812 .779358 1.000000 3.117432 4.000000 -1.384485 1.916798 41.697197 
 -.878906 .772476 1.000000 3.089905 4.000000 -1.393484 1.941799 41.843371 
 -.875000 .765625 1.000000 3.062500 4.000000 -1.401899 1.965320 41.933288 
 -.871094 .758804 1.000000 3.035217 4.000000 -1.409706 1.987272 41.964706 
 -.867188 .752014 1.000000 3.008057 4.000000 -1.416886 2.007566 41.935467 
 -.863281 .745255 1.000000 2.981018 4.000000 -1.423417 2.026117 41.843513 
 -.859375 .738525 1.000000 2.954102 4.000000 -1.429279 2.042838 41.686894 
 -.855469 .731827 1.000000 2.927307 4.000000 -1.434451 2.057648 41.463779 
 -.851562 .725159 1.000000 2.900635 4.000000 -1.438912 2.070468 41.172476 
 -.847656 .718521 1.000000 2.874084 4.000000 -1.442643 2.081220 40.811436 
 -.843750 .711914 1.000000 2.847656 4.000000 -1.445625 2.089831 40.379273 
 -.839844 .705338 1.000000 2.821350 4.000000 -1.447838 2.096234 39.874769 
 -.835938 .698792 1.000000 2.795166 4.000000 -1.449263 2.100362 39.296894 
 -.832031 .692276 1.000000 2.769104 4.000000 -1.449882 2.102157 38.644812 
 -.828125 .685791 1.000000 2.743164 4.000000 -1.449677 2.101564 37.917896 
 -.824219 .679337 1.000000 2.717346 4.000000 -1.448632 2.098534 37.115739 
 -.820312 .672913 1.000000 2.691650 4.000000 -1.446729 2.093024 36.238165 
 -.816406 .666519 1.000000 2.666077 4.000000 -1.443952 2.084997 35.285239 
 -.812500 .660156 1.000000 2.640625 4.000000 -1.440286 2.074424 34.257277 
 -.808594 .653824 1.000000 2.615295 4.000000 -1.435717 2.061283 33.154859 
 -.804688 .647522 1.000000 2.590088 4.000000 -1.430230 2.045557 31.978829 
 -.800781 .641251 1.000000 2.565002 4.000000 -1.423812 2.027241 30.730313 
 -.796875 .635010 1.000000 2.540039 4.000000 -1.416451 2.006335 29.410719 
 -.792969 .628799 1.000000 2.515198 4.000000 -1.408136 1.982848 28.021744 
 -.789062 .622620 1.000000 2.490479 4.000000 -1.398856 1.956799 26.565381 
 -.785156 .616470 1.000000 2.465881 4.000000 -1.388601 1.928214 25.043923 
 -.781250 .610352 1.000000 2.441406 4.000000 -1.377364 1.897130 23.459960 
 -.777344 .604263 1.000000 2.417053 4.000000 -1.365135 1.863593 21.816389 
 -.773438 .598206 1.000000 2.392822 4.000000 -1.351909 1.827657 20.116406 
 -.769531 .592178 1.000000 2.368713 4.000000 -1.337680 1.789387 18.363507 
 -.765625 .586182 1.000000 2.344727 4.000000 -1.322444 1.748858 16.561490 
 -.761719 .580215 1.000000 2.320862 4.000000 -1.306198 1.706152 14.714441 
 -.757812 .574280 1.000000 2.297119 4.000000 -1.288939 1.661364 12.826737 
 -.753906 .568375 1.000000 2.273499 4.000000 -1.270667 1.614595 10.903034 
 -.750000 .562500 1.000000 2.250000 4.000000 -1.251383 1.565960 8.948257 
 -.746094 .556656 1.000000 2.226624 4.000000 -1.231088 1.515579 6.967593 
 -.742188 .550842 1.000000 2.203369 4.000000 -1.209786 1.463582 4.966473 
 -.738281 .545059 1.000000 2.180237 4.000000 -1.187480 1.410110 2.950565 
 -.734375 .539307 1.000000 2.157227 4.000000 -1.164178 1.355309 .925750 
 -.730469 .533585 1.000000 2.134338 4.000000 -1.139885 1.299337 -1.101889 
 -.726562 .527893 1.000000 2.111572 4.000000 -1.114610 1.242355 -3.126089 
 -.722656 .522232 1.000000 2.088928 4.000000 -1.088364 1.184536 -5.140427 
 -.718750 .516602 1.000000 2.066406 4.000000 -1.061158 1.126057 -7.138344 
 -.714844 .511002 1.000000 2.044006 4.000000 -1.033005 1.067100 -9.113166 
 -.710938 .505432 1.000000 2.021729 4.000000 -1.003920 1.007855 -11.058130 
 -.707031 .499893 1.000000 1.999573 4.000000 -.973918 .948516 -12.966414 
 -.703125 .494385 1.000000 1.977539 4.000000 -.943017 .889281 -14.831160 
 -.699219 .488907 1.000000 1.955627 4.000000 -.911236 .830351 -16.645506 
 -.695312 .483459 1.000000 1.933838 4.000000 -.878595 .771929 -18.402615 
 -.691406 .478043 1.000000 1.912170 4.000000 -.845116 .714221 -20.095707 
 -.687500 .472656 1.000000 1.890625 4.000000 -.810823 .657434 -21.718090 
 -.683594 .467300 1.000000 1.869202 4.000000 -.775740 .601773 -23.263195 
 -.679688 .461975 1.000000 1.847900 4.000000 -.739895 .547445 -24.724603 
 -.675781 .456680 1.000000 1.826721 4.000000 -.703315 .494652 -26.096089 
 -.671875 .451416 1.000000 1.805664 4.000000 -.666029 .443595 -27.371644 
 -.667969 .446182 1.000000 1.784729 4.000000 -.628069 .394471 -28.545517 
 -.664062 .440979 1.000000 1.763916 4.000000 -.589467 .347472 -29.612246 
 -.660156 .435806 1.000000 1.743225 4.000000 -.550257 .302783 -30.566691 
 -.656250 .430664 1.000000 1.722656 4.000000 -.510473 .260583 -31.404066 
 -.652344 .425552 1.000000 1.702209 4.000000 -.470153 .221044 -32.119974 
 -.648438 .420471 1.000000 1.681885 4.000000 -.429335 .184328 -32.710435 
 -.644531 .415421 1.000000 1.661682 4.000000 -.388057 .150588 -33.171916 
 -.640625 .410400 1.000000 1.641602 4.000000 -.346361 .119966 -33.501363 
 -.636719 .405411 1.000000 1.621643 4.000000 -.304287 .092591 -33.696224 
 -.632812 .400452 1.000000 1.601807 4.000000 -.261880 .068581 -33.754476 
 -.628906 .395523 1.000000 1.582092 4.000000 -.219182 .048041 -33.674648 
 -.625000 .390625 1.000000 1.562500 4.000000 -.176241 .031061 -33.455843 
 -.621094 .385757 1.000000 1.543030 4.000000 -.133101 .017716 -33.097755 
 -.617188 .380920 1.000000 1.523682 4.000000 -.089810 .008066 -32.600688 
 -.613281 .376114 1.000000 1.504456 4.000000 -.046417 .002154 -31.965564 
 -.609375 .371338 1.000000 1.485352 4.000000 -.002970 .000009 -31.193942 
 -.605469 .366592 1.000000 1.466370 4.000000 .040480 .001639 -30.288016 
 -.601562 .361877 1.000000 1.447510 4.000000 .083883 .007036 -29.250628 
 -.597656 .357193 1.000000 1.428772 4.000000 .127187 .016177 -28.085264 
 -.593750 .352539 1.000000 1.410156 4.000000 .170340 .029016 -26.796052 
 -.589844 .347916 1.000000 1.391663 4.000000 .213289 .045492 -25.387758 
 -.585938 .343323 1.000000 1.373291 4.000000 .255982 .065527 -23.865775 
 -.582031 .338760 1.000000 1.355042 4.000000 .298364 .089021 -22.236111 
 -.578125 .334229 1.000000 1.336914 4.000000 .340381 .115859 -20.505371 
 -.574219 .329727 1.000000 1.318909 4.000000 .381981 .145909 -18.680738 
 -.570312 .325256 1.000000 1.301025 4.000000 .423107 .179020 -16.769948 
