# Matrix elements of the unitary transform
#       from Cartesian to Radial circular harmonic oscillator states
#       up to ell = 23
#       Each matrix element is sign*sqrt(nominator^2/denominator^2)
# nx ny     emm nrn     sign*nominator^2 denominator^2

0 0   0 0   1 1
1 21  -8 7   496128 2097152
1 21 -10 6   339150 2097152
1 21 -12 5   172368 2097152
1 21 -14 4   65170 2097152
1 21 -16 3   17920 2097152
1 21 -18 2   3402 2097152
1 21 -20 1   400 2097152
1 21 -22 0   22 2097152
2 20   0 11   -184756 2097152
2 20   2 10   -226746 2097152
2 20   4 9   -19380 2097152
2 20   6 8   67830 2097152
2 20   8 7   325584 2097152
2 20  10 6   491283 2097152
2 20  12 5   424194 2097152
2 20  14 4   239685 2097152
2 20  16 3   91260 2097152
2 20  18 2   22801 2097152
2 20  20 1   3402 2097152
2 20  22 0   231 2097152
3 19  -2 10   167960 2097152
3 19  -4 9   330752 2097152
3 19  -6 8   162792 2097152
3 19 -10 6   -174420 2097152
3 19 -12 5   -437760 2097152
3 19 -14 4   -450604 2097152
3 19 -16 3   -262144 2097152
3 19 -18 2   -91260 2097152
3 19 -20 1   -17920 2097152
3 19 -22 0   -1540 2097152
4 18   0 11   -145860 2097152
4 18   2 10   -108290 2097152
4 18   4 9   19652 2097152
4 18   6 8   259182 2097152
4 18   8 7   257040 2097152
4 18  10 6   20655 2097152
4 18  12 5   -110250 2097152
4 18  14 4   -413449 2097152
4 18  16 3   -450604 2097152
4 18  18 2   -239685 2097152
4 18  20 1   -65170 2097152
4 18  22 0   -7315 2097152
5 17  -2 10   198900 2097152
5 17  -4 9   220320 2097152
5 17  -6 8   2380 2097152
5 17  -8 7   -182784 2097152
5 17 -10 6   -286518 2097152
5 17 -12 5   -35344 2097152
5 17 -14 4   110250 2097152
5 17 -16 3   437760 2097152
5 17 -18 2   424194 2097152
5 17 -20 1   172368 2097152
5 17 -22 0   26334 2097152
6 16   0 11   -128700 2097152
6 16   2 10   -48750 2097152
6 16   4 9   100860 2097152
6 16   6 8   257250 2097152
6 16   8 7   18928 2097152
6 16  10 6   -156025 2097152
6 16  12 5   -286518 2097152
6 16  14 4   -20655 2097152
6 16  16 3   174420 2097152
6 16  18 2   491283 2097152
6 16  20 1   339150 2097152
6 16  22 0   74613 2097152
7 15  -2 10   218400 2097152
7 15  -4 9   107520 2097152
7 15  -6 8   -58080 2097152
7 15  -8 7   -262144 2097152
7 15 -10 6   -18928 2097152
7 15 -12 5   182784 2097152
7 15 -14 4   257040 2097152
7 15 -18 2   -325584 2097152
7 15 -20 1   -496128 2097152
7 15 -22 0   -170544 2097152
8 14   0 11   -120120 2097152
8 14   2 10   -16380 2097152
8 14   4 9   181944 2097152
8 14   6 8   128164 2097152
8 14   8 7   -58080 2097152
8 14  10 6   -257250 2097152
8 14  12 5   -2380 2097152
8 14  14 4   259182 2097152
8 14  16 3   162792 2097152
8 14  18 2   -67830 2097152
8 14  20 1   -523260 2097152
8 14  22 0   -319770 2097152
9 13  -2 10   229320 2097152
9 13  -4 9   28224 2097152
9 13  -6 8   -181944 2097152
9 13  -8 7   -107520 2097152
9 13 -10 6   100860 2097152
9 13 -12 5   220320 2097152
9 13 -14 4   -19652 2097152
9 13 -16 3   -330752 2097152
9 13 -18 2   -19380 2097152
9 13 -20 1   361760 2097152
9 13 -22 0   497420 2097152
10 12   0 11   -116424 2097152
10 12   2 10   -1764 2097152
10 12   4 9   229320 2097152
10 12   6 8   16380 2097152
10 12   8 7   -218400 2097152
10 12  10 6   -48750 2097152
10 12  12 5   198900 2097152
10 12  14 4   108290 2097152
10 12  16 3   -167960 2097152
10 12  18 2   -226746 2097152
10 12  20 1   117572 2097152
10 12  22 0   646646 2097152
11 11  -2 10   232848 2097152
11 11  -6 8   -240240 2097152
11 11 -10 6   257400 2097152
11 11 -14 4   -291720 2097152
11 11 -18 2   369512 2097152
11 11 -22 0   -705432 2097152
12 10   0 11   -116424 2097152
12 10   2 10   1764 2097152
12 10   4 9   229320 2097152
12 10   6 8   -16380 2097152
12 10   8 7   -218400 2097152
12 10  10 6   48750 2097152
12 10  12 5   198900 2097152
12 10  14 4   -108290 2097152
12 10  16 3   -167960 2097152
12 10  18 2   226746 2097152
12 10  20 1   117572 2097152
12 10  22 0   -646646 2097152
13 9  -2 10   229320 2097152
13 9  -4 9   -28224 2097152
13 9  -6 8   -181944 2097152
13 9  -8 7   107520 2097152
13 9 -10 6   100860 2097152
13 9 -12 5   -220320 2097152
13 9 -14 4   -19652 2097152
13 9 -16 3   330752 2097152
13 9 -18 2   -19380 2097152
13 9 -20 1   -361760 2097152
13 9 -22 0   497420 2097152
14 8   0 11   -120120 2097152
14 8   2 10   16380 2097152
14 8   4 9   181944 2097152
14 8   6 8   -128164 2097152
14 8   8 7   -58080 2097152
14 8  10 6   257250 2097152
14 8  12 5   -2380 2097152
14 8  14 4   -259182 2097152
14 8  16 3   162792 2097152
14 8  18 2   67830 2097152
14 8  20 1   -523260 2097152
14 8  22 0   319770 2097152
15 7  -2 10   218400 2097152
15 7  -4 9   -107520 2097152
15 7  -6 8   -58080 2097152
15 7  -8 7   262144 2097152
15 7 -10 6   -18928 2097152
15 7 -12 5   -182784 2097152
15 7 -14 4   257040 2097152
15 7 -18 2   -325584 2097152
15 7 -20 1   496128 2097152
15 7 -22 0   -170544 2097152
16 6   0 11   -128700 2097152
16 6   2 10   48750 2097152
16 6   4 9   100860 2097152
16 6   6 8   -257250 2097152
16 6   8 7   18928 2097152
16 6  10 6   156025 2097152
16 6  12 5   -286518 2097152
16 6  14 4   20655 2097152
16 6  16 3   174420 2097152
16 6  18 2   -491283 2097152
16 6  20 1   339150 2097152
16 6  22 0   -74613 2097152
17 5  -2 10   198900 2097152
17 5  -4 9   -220320 2097152
17 5  -6 8   2380 2097152
17 5  -8 7   182784 2097152
17 5 -10 6   -286518 2097152
17 5 -12 5   35344 2097152
17 5 -14 4   110250 2097152
17 5 -16 3   -437760 2097152
17 5 -18 2   424194 2097152
17 5 -20 1   -172368 2097152
17 5 -22 0   26334 2097152
18 4   0 11   -145860 2097152
18 4   2 10   108290 2097152
18 4   4 9   19652 2097152
18 4   6 8   -259182 2097152
18 4   8 7   257040 2097152
18 4  10 6   -20655 2097152
18 4  12 5   -110250 2097152
18 4  14 4   413449 2097152
18 4  16 3   -450604 2097152
18 4  18 2   239685 2097152
18 4  20 1   -65170 2097152
18 4  22 0   7315 2097152
19 3  -2 10   167960 2097152
19 3  -4 9   -330752 2097152
19 3  -6 8   162792 2097152
19 3 -10 6   -174420 2097152
19 3 -12 5   437760 2097152
19 3 -14 4   -450604 2097152
19 3 -16 3   262144 2097152
19 3 -18 2   -91260 2097152
19 3 -20 1   17920 2097152
19 3 -22 0   -1540 2097152
20 2   0 11   -184756 2097152
20 2   2 10   226746 2097152
20 2   4 9   -19380 2097152
20 2   6 8   -67830 2097152
20 2   8 7   325584 2097152
20 2  10 6   -491283 2097152
20 2  12 5   424194 2097152
20 2  14 4   -239685 2097152
20 2  16 3   91260 2097152
20 2  18 2   -22801 2097152
20 2  20 1   3402 2097152
20 2  22 0   -231 2097152
21 1  -2 10   117572 2097152
21 1  -4 9   -361760 2097152
21 1  -6 8   523260 2097152
21 1  -8 7   -496128 2097152
21 1 -10 6   339150 2097152
21 1 -12 5   -172368 2097152
21 1 -14 4   65170 2097152
21 1 -16 3   -17920 2097152
21 1 -18 2   3402 2097152
21 1 -20 1   -400 2097152
21 1 -22 0   22 2097152
22 0   0 11   -352716 2097152
22 0   2 10   646646 2097152
22 0   4 9   -497420 2097152
22 0   6 8   319770 2097152
22 0   8 7   -170544 2097152
22 0  10 6   74613 2097152
22 0  12 5   -26334 2097152
22 0  14 4   7315 2097152
22 0  16 3   -1540 2097152
22 0  18 2   231 2097152
22 0  20 1   -22 2097152
22 0  22 0   1 2097152

0 23  -1 11   -1352078 4194304
0 23  -3 10   -1144066 4194304
0 23  -5 9   -817190 4194304
0 23  -7 8   -490314 4194304
0 23  -9 7   -245157 4194304
0 23 -11 6   -100947 4194304
0 23 -13 5   -33649 4194304
0 23 -15 4   -8855 4194304
0 23 -17 3   -1771 4194304
0 23 -19 2   -253 4194304
0 23 -21 1   -23 4194304
0 23 -23 0   -1 4194304
1 22   1 11   -58786 4194304
1 22   3 10   -447678 4194304
1 22   5 9   -888250 4194304
1 22   7 8   -1044582 4194304
1 22   9 7   -863379 4194304
1 22  11 6   -531069 4194304
1 22  13 5   -247247 4194304
1 22  15 4   -86625 4194304
1 22  17 3   -22253 4194304
1 22  19 2   -3971 4194304
1 22  21 1   -441 4194304
1 22  23 0   -23 4194304
2 21  -1 11   -646646 4194304
2 21  -3 10   -221578 4194304
2 21  -5 9   3230 4194304
2 21  -7 8   327522 4194304
2 21  -9 7   814929 4194304
2 21 -11 6   957999 4194304
2 21 -13 5   708757 4194304
2 21 -15 4   357035 4194304
2 21 -17 3   123823 4194304
2 21 -19 2   28561 4194304
2 21 -21 1   3971 4194304
2 21 -23 0   253 4194304
3 20   1 11   -92378 4194304
3 20   3 10   -543286 4194304
3 20   5 9   -565250 4194304
3 20   7 8   -122094 4194304
3 20   9 7   61047 4194304
3 20  11 6   558657 4194304
3 20  13 5   927979 4194304
3 20  15 4   780125 4194304
3 20  17 3   395641 4194304
3 20  19 2   123823 4194304
3 20  21 1   22253 4194304
3 20  23 0   1771 4194304
4 19  -1 11   -461890 4194304
4 19  -3 10   -29070 4194304
4 19  -5 9   221578 4194304
4 19  -7 8   610470 4194304
4 19  -9 7   305235 4194304
4 19 -11 6   -2565 4194304
4 19 -13 5   -426455 4194304
4 19 -15 4   -904401 4194304
4 19 -17 3   -780125 4194304
4 19 -19 2   -357035 4194304
4 19 -21 1   -86625 4194304
4 19 -23 0   -8855 4194304
5 18   1 11   -121550 4194304
5 18   3 10   -531250 4194304
5 18   5 9   -201110 4194304
5 18   7 8   57834 4194304
5 18   9 7   542997 4194304
5 18  11 6   395307 4194304
5 18  13 5   169 4194304
5 18  15 4   -426455 4194304
5 18  17 3   -927979 4194304
5 18  19 2   -708757 4194304
5 18  21 1   -247247 4194304
5 18  23 0   -33649 4194304
6 17  -1 11   -364650 4194304
6 17  -3 10   2550 4194304
6 17  -5 9   431970 4194304
6 17  -7 8   325822 4194304
6 17  -9 7   -14399 4194304
6 17 -11 6   -508369 4194304
6 17 -13 5   -395307 4194304
6 17 -15 4   2565 4194304
6 17 -17 3   558657 4194304
6 17 -19 2   957999 4194304
6 17 -21 1   531069 4194304
6 17 -23 0   100947 4194304
7 16   1 11   -150150 4194304
7 16   3 10   -463050 4194304
7 16   5 9   -15870 4194304
7 16   7 8   354482 4194304
7 16   9 7   363609 4194304
7 16  11 6   -14399 4194304
7 16  13 5   -542997 4194304
7 16  15 4   -305235 4194304
7 16  17 3   61047 4194304
7 16  19 2   814929 4194304
7 16  21 1   863379 4194304
7 16  23 0   245157 4194304
8 15  -1 11   -300300 4194304
8 15  -3 10   52500 4194304
8 15  -5 9   475260 4194304
8 15  -7 8   33124 4194304
8 15  -9 7   -354482 4194304
8 15 -11 6   -325822 4194304
8 15 -13 5   57834 4194304
8 15 -15 4   610470 4194304
8 15 -17 3   122094 4194304
8 15 -19 2   -327522 4194304
8 15 -21 1   -1044582 4194304
8 15 -23 0   -490314 4194304
9 14   1 11   -180180 4194304
9 14   3 10   -364140 4194304
9 14   5 9   30276 4194304
9 14   7 8   475260 4194304
9 14   9 7   15870 4194304
9 14  11 6   -431970 4194304
9 14  13 5   -201110 4194304
9 14  15 4   221578 4194304
9 14  17 3   565250 4194304
9 14  19 2   -3230 4194304
9 14  21 1   -888250 4194304
9 14  23 0   -817190 4194304
10 13  -1 11   -252252 4194304
10 13  -3 10   142884 4194304
10 13  -5 9   364140 4194304
10 13  -7 8   -52500 4194304
10 13  -9 7   -463050 4194304
10 13 -11 6   2550 4194304
10 13 -13 5   531250 4194304
10 13 -15 4   29070 4194304
10 13 -17 3   -543286 4194304
10 13 -19 2   -221578 4194304
10 13 -21 1   447678 4194304
10 13 -23 0   1144066 4194304
11 12   1 11   -213444 4194304
11 12   3 10   -252252 4194304
11 12   5 9   180180 4194304
11 12   7 8   300300 4194304
11 12   9 7   -150150 4194304
11 12  11 6   -364650 4194304
11 12  13 5   121550 4194304
11 12  15 4   461890 4194304
11 12  17 3   -92378 4194304
11 12  19 2   -646646 4194304
11 12  21 1   58786 4194304
11 12  23 0   1352078 4194304
12 11  -1 11   -213444 4194304
12 11  -3 10   252252 4194304
12 11  -5 9   180180 4194304
12 11  -7 8   -300300 4194304
12 11  -9 7   -150150 4194304
12 11 -11 6   364650 4194304
12 11 -13 5   121550 4194304
12 11 -15 4   -461890 4194304
12 11 -17 3   -92378 4194304
12 11 -19 2   646646 4194304
12 11 -21 1   58786 4194304
12 11 -23 0   -1352078 4194304
13 10   1 11   -252252 4194304
13 10   3 10   -142884 4194304
13 10   5 9   364140 4194304
13 10   7 8   52500 4194304
13 10   9 7   -463050 4194304
13 10  11 6   -2550 4194304
13 10  13 5   531250 4194304
13 10  15 4   -29070 4194304
13 10  17 3   -543286 4194304
13 10  19 2   221578 4194304
13 10  21 1   447678 4194304
13 10  23 0   -1144066 4194304
14 9  -1 11   -180180 4194304
14 9  -3 10   364140 4194304
14 9  -5 9   30276 4194304
14 9  -7 8   -475260 4194304
14 9  -9 7   15870 4194304
14 9 -11 6   431970 4194304
14 9 -13 5   -201110 4194304
14 9 -15 4   -221578 4194304
14 9 -17 3   565250 4194304
14 9 -19 2   3230 4194304
14 9 -21 1   -888250 4194304
14 9 -23 0   817190 4194304
15 8   1 11   -300300 4194304
15 8   3 10   -52500 4194304
15 8   5 9   475260 4194304
15 8   7 8   -33124 4194304
15 8   9 7   -354482 4194304
15 8  11 6   325822 4194304
15 8  13 5   57834 4194304
15 8  15 4   -610470 4194304
15 8  17 3   122094 4194304
15 8  19 2   327522 4194304
15 8  21 1   -1044582 4194304
15 8  23 0   490314 4194304
16 7  -1 11   -150150 4194304
16 7  -3 10   463050 4194304
16 7  -5 9   -15870 4194304
16 7  -7 8   -354482 4194304
16 7  -9 7   363609 4194304
16 7 -11 6   14399 4194304
16 7 -13 5   -542997 4194304
16 7 -15 4   305235 4194304
16 7 -17 3   61047 4194304
16 7 -19 2   -814929 4194304
16 7 -21 1   863379 4194304
16 7 -23 0   -245157 4194304
17 6   1 11   -364650 4194304
17 6   3 10   -2550 4194304
17 6   5 9   431970 4194304
17 6   7 8   -325822 4194304
17 6   9 7   -14399 4194304
17 6  11 6   508369 4194304
17 6  13 5   -395307 4194304
17 6  15 4   -2565 4194304
17 6  17 3   558657 4194304
17 6  19 2   -957999 4194304
17 6  21 1   531069 4194304
17 6  23 0   -100947 4194304
18 5  -1 11   -121550 4194304
18 5  -3 10   531250 4194304
18 5  -5 9   -201110 4194304
18 5  -7 8   -57834 4194304
18 5  -9 7   542997 4194304
18 5 -11 6   -395307 4194304
18 5 -13 5   169 4194304
18 5 -15 4   426455 4194304
18 5 -17 3   -927979 4194304
18 5 -19 2   708757 4194304
18 5 -21 1   -247247 4194304
18 5 -23 0   33649 4194304
19 4   1 11   -461890 4194304
19 4   3 10   29070 4194304
19 4   5 9   221578 4194304
19 4   7 8   -610470 4194304
19 4   9 7   305235 4194304
19 4  11 6   2565 4194304
19 4  13 5   -426455 4194304
19 4  15 4   904401 4194304
19 4  17 3   -780125 4194304
19 4  19 2   357035 4194304
19 4  21 1   -86625 4194304
19 4  23 0   8855 4194304
20 3  -1 11   -92378 4194304
20 3  -3 10   543286 4194304
20 3  -5 9   -565250 4194304
20 3  -7 8   122094 4194304
20 3  -9 7   61047 4194304
20 3 -11 6   -558657 4194304
20 3 -13 5   927979 4194304
20 3 -15 4   -780125 4194304
20 3 -17 3   395641 4194304
20 3 -19 2   -123823 4194304
20 3 -21 1   22253 4194304
20 3 -23 0   -1771 4194304
21 2   1 11   -646646 4194304
21 2   3 10   221578 4194304
21 2   5 9   3230 4194304
21 2   7 8   -327522 4194304
21 2   9 7   814929 4194304
21 2  11 6   -957999 4194304
21 2  13 5   708757 4194304
21 2  15 4   -357035 4194304
21 2  17 3   123823 4194304
21 2  19 2   -28561 4194304
21 2  21 1   3971 4194304
21 2  23 0   -253 4194304
22 1  -1 11   -58786 4194304
22 1  -3 10   447678 4194304
22 1  -5 9   -888250 4194304
22 1  -7 8   1044582 4194304
22 1  -9 7   -863379 4194304
22 1 -11 6   531069 4194304
22 1 -13 5   -247247 4194304
22 1 -15 4   86625 4194304
22 1 -17 3   -22253 4194304
22 1 -19 2   3971 4194304
22 1 -21 1   -441 4194304
22 1 -23 0   23 4194304
23 0   1 11   -1352078 4194304
23 0   3 10   1144066 4194304
23 0   5 9   -817190 4194304
23 0   7 8   490314 4194304
23 0   9 7   -245157 4194304
23 0  11 6   100947 4194304
23 0  13 5   -33649 4194304
23 0  15 4   8855 4194304
23 0  17 3   -1771 4194304
23 0  19 2   253 4194304
23 0  21 1   -23 4194304
23 0  23 0   1 4194304
